Wall time,Step,Value
1494748477.09947,39999,2.846585988998413
1494750488.746524,59999,6.418395519256592
1494752651.763271,79999,10.696822166442871
1494755050.904868,99999,16.889257431030273
1494757621.840553,119999,19.4033203125
1494760187.476162,139999,23.031761169433594
1494762854.82066,159999,25.66664695739746
1494765370.049273,179999,25.870376586914062
1494767903.616073,199999,25.063373565673828
1494770455.117402,219999,23.137195587158203
1494773039.257918,239999,22.763141632080078
1494775649.263733,259999,23.127906799316406
1494778178.528519,279999,21.549833297729492
1494780729.11757,299999,21.86619758605957
1494783275.374825,319999,22.43120765686035
1494785923.20936,339999,23.687543869018555
1494788448.864043,359999,25.306228637695312
1494790995.282213,379999,25.989105224609375
1494793543.030292,399999,23.796693801879883
1494796198.894165,419999,22.408935546875
1494798719.705181,439999,22.453521728515625
1494801262.45058,459999,24.923437118530273
1494803813.219565,479999,24.75547981262207
1494806464.67686,499999,25.48744010925293
1494808983.565213,519999,25.014619827270508
1494811523.311319,539999,23.63412857055664
1494814073.066548,559999,23.51096534729004
1494816714.567887,579999,23.82103157043457
1494819237.213106,599999,24.43284797668457
1494821783.633371,619999,24.924694061279297
1494824332.760433,639999,24.254056930541992
1494826963.922489,659999,23.143409729003906
1494829492.182288,679999,21.657814025878906
1494832040.816319,699999,21.128400802612305
1494834636.933232,719999,21.568593978881836
1494837199.257929,739999,20.978849411010742
1494839740.64717,759999,20.85129737854004
1494842289.823442,779999,20.564842224121094
1494844899.495648,799999,20.402875900268555
1494847429.987246,819999,19.92384910583496
1494849980.188012,839999,19.167524337768555
1494852598.146334,859999,18.823022842407227
1494855126.044416,879999,18.470840454101562
1494857675.491324,899999,17.719118118286133
1494860295.686238,919999,17.855607986450195
1494862818.028418,939999,18.535552978515625
1494865366.161279,959999,18.201128005981445
1494867931.74761,979999,17.547574996948242
1494870508.102667,999999,17.562358856201172
1494873040.653002,1019999,17.157798767089844
1494875591.823155,1039999,17.038448333740234
1494878213.013037,1059999,17.291624069213867
1494880739.439455,1079999,17.399465560913086
1494883289.89424,1099999,17.552186965942383
1494885856.868155,1119999,17.398849487304688
1494888448.948186,1139999,17.317758560180664
1494890982.721918,1159999,17.815629959106445
1494893534.461161,1179999,17.407548904418945
1494896154.784384,1199999,17.232933044433594
1494898681.40312,1219999,19.070720672607422
1494901231.570669,1239999,21.94562339782715
1494903822.439339,1259999,25.243173599243164
1494906384.935217,1279999,33.3614387512207
1494908924.833767,1299999,38.542022705078125
1494911502.000481,1319999,52.08319854736328
1494914054.043992,1339999,61.6004638671875
1494916581.50298,1359999,53.08171463012695
