Wall time,Step,Value
1495649577.41393,39999,472.0094299316406
1495653819.163485,59999,443.30157470703125
1495658702.446364,79999,408.53509521484375
1495664197.343746,99999,287.47900390625
1495669945.223615,119999,182.8224334716797
1495675719.168901,139999,93.82142639160156
1495681494.430082,159999,87.5897445678711
1495687323.448373,179999,109.6168212890625
1495693123.336469,199999,103.50434875488281
1495698923.039002,219999,94.87602996826172
1495704712.774861,239999,110.7966079711914
1495710504.194243,259999,121.25409698486328
1495716322.43343,279999,122.9126968383789
1495722111.651058,299999,138.35043334960938
1495727949.821241,319999,138.8275909423828
1495733765.559503,339999,115.54545593261719
1495739583.814569,359999,101.82926940917969
1495745385.309475,379999,109.81034851074219
1495751213.018345,399999,111.76377868652344
1495757036.787854,419999,130.94308471679688
1495762862.208765,439999,114.34821319580078
1495768692.192771,459999,102.94355010986328
1495774482.013941,479999,97.86046600341797
1495780278.826227,499999,119.918701171875
1495786073.63899,519999,140.76271057128906
1495791875.207631,539999,90.52381134033203
1495797681.860191,559999,111.23387145996094
1495803470.984402,579999,105.53658294677734
1495809272.979537,599999,112.57499694824219
1495815067.106542,619999,122.56198120117188
1495820874.561361,639999,123.82442474365234
1495826669.541593,659999,121.05599975585938
1495832469.005716,679999,118.4296875
1495838287.307892,699999,122.61289978027344
1495844091.187755,719999,126.18254089355469
1495849894.17411,739999,122.27777862548828
1495855698.136288,759999,119.2595443725586
1495861518.598469,779999,130.7906951904297
1495867334.373789,799999,120.4772720336914
1495873181.327485,819999,136.48760986328125
1495879077.806429,839999,130.44775390625
1495884957.22622,859999,130.20799255371094
1495890811.208675,879999,128.4920654296875
1495896697.90119,899999,113.76799774169922
1495902622.093713,919999,127.24812316894531
1495908526.140017,939999,131.89830017089844
1495914423.38379,959999,126.46774291992188
1495920337.749465,979999,113.9296875
1495926267.789229,999999,122.79230499267578
1495932179.701777,1019999,130.79339599609375
1495938116.594152,1039999,112.46875
1495944111.964857,1059999,118.91999816894531
1495950082.633257,1079999,123.6015625
1495956090.345487,1099999,120.12976837158203
1495962092.28812,1119999,129.96774291992188
1495968100.687058,1139999,132.8661346435547
1495974107.219561,1159999,129.11904907226562
1495980030.227112,1179999,145.08660888671875
1495986093.360729,1199999,124.41732025146484
1495992030.781705,1219999,123.06956481933594
1495997949.310586,1239999,120.3046875
1496003793.523979,1259999,141.58914184570312
1496009677.128783,1279999,129.53382873535156
1496015590.241127,1299999,129.18045043945312
1496021489.767603,1319999,126.75
1496027313.471144,1339999,108.94615173339844
1496033160.983792,1359999,116.19999694824219
1496039045.375659,1379999,125.00826263427734
1496044936.129474,1399999,130.3524627685547
1496050883.943147,1419999,128.6541290283203
1496056853.874845,1439999,132.3543243408203
1496062783.223002,1459999,136.0
1496068758.332481,1479999,132.15554809570312
1496074740.552275,1499999,138.31817626953125
1496080697.34669,1519999,126.20967864990234
1496086678.633324,1539999,148.60800170898438
1496092714.026319,1559999,125.68656921386719
1496098647.74832,1579999,137.18182373046875
1496104612.764399,1599999,138.88372802734375
1496110591.870375,1619999,125.44615173339844
1496116557.231962,1639999,126.25384521484375
1496122485.224087,1659999,124.1287841796875
1496128406.363851,1679999,132.114501953125
1496134363.233531,1699999,122.20454406738281
1496140302.977312,1719999,122.65116119384766
1496146240.921854,1739999,124.518798828125
1496152161.234379,1759999,106.6171875
1496158073.870238,1779999,104.83846282958984
1496164005.275385,1799999,136.85606384277344
1496169921.590469,1819999,127.30232238769531
1496175838.834794,1839999,135.022216796875
1496181820.323785,1859999,120.11363983154297
1496187762.629416,1879999,126.33333587646484
1496193699.773763,1899999,126.77777862548828
1496199627.563148,1919999,129.06666564941406
1496205594.404406,1939999,102.0
1496211539.889038,1959999,106.15908813476562
1496217514.75345,1979999,131.77862548828125
1496223448.149077,1999999,112.13821411132812
1496229364.00789,2019999,124.79527282714844
1496235299.626383,2039999,118.72518920898438
1496241231.040581,2059999,123.66922760009766
1496247176.1294,2079999,130.90298461914062
1496253095.93168,2099999,133.42105102539062
1496259006.388599,2119999,129.25599670410156
1496264895.240561,2139999,121.66165161132812
1496270797.644772,2159999,109.05223846435547
1496276707.301363,2179999,107.5813980102539
1496282636.601904,2199999,121.82706451416016
1496288557.151171,2219999,130.84091186523438
1496294495.268499,2239999,120.96992492675781
1496300437.221067,2259999,127.80769348144531
1496306373.8708,2279999,112.13385772705078
1496312306.14298,2299999,120.69696807861328
1496318258.193749,2319999,125.88461303710938
1496324192.111727,2339999,141.02325439453125
1496330006.318875,2359999,137.04615783691406
1496335546.373797,2379999,140.97500610351562
1496341082.490943,2399999,131.0
1496346623.204603,2419999,133.79104614257812
1496352156.038058,2439999,127.20895385742188
1496357689.148638,2459999,139.03787231445312
1496363214.929264,2479999,140.10256958007812
1496368741.08754,2499999,118.01515197753906
1496374274.845037,2519999,142.36363220214844
1496379800.147582,2539999,138.328125
1496385328.282362,2559999,139.2153778076172
1496390859.322601,2579999,130.76800537109375
