Wall time,Step,Value
1495647442.838197,39999,412.2818298339844
1495648803.693752,59999,404.4757995605469
1495650173.752532,79999,394.03448486328125
1495651533.680914,99999,314.905517578125
1495652865.550811,119999,207.03175354003906
1495654192.096405,139999,158.66941833496094
1495655514.909383,159999,157.4583282470703
1495656828.011061,179999,164.57627868652344
1495658120.021614,199999,191.85577392578125
1495659408.051175,219999,200.38211059570312
1495660692.771523,239999,213.5078125
1495661964.373863,259999,211.44000244140625
1495663231.961511,279999,204.3095245361328
1495664500.009363,299999,210.4146270751953
1495665764.728069,319999,242.72413635253906
1495667031.761001,339999,224.35714721679688
1495668297.335558,359999,259.1788635253906
1495669533.895177,379999,214.45237731933594
1495670775.109247,399999,254.89312744140625
1495672040.343733,419999,293.41986083984375
1495673302.97523,439999,247.86065673828125
1495674537.113317,459999,215.8046875
1495675787.052968,479999,288.6504211425781
1495677041.783814,499999,282.6981201171875
1495678299.346959,519999,338.5299072265625
1495679543.839559,539999,371.9508056640625
1495680797.349243,559999,329.74755859375
1495682054.147888,579999,333.0
1495683308.714655,599999,336.5555419921875
1495684555.770812,619999,372.6629333496094
1495685806.455804,639999,398.09344482421875
1495687057.961461,659999,396.47705078125
1495688309.832228,679999,541.704345703125
1495689560.922086,699999,586.5490112304688
1495690815.044127,719999,695.8416748046875
1495692023.264485,739999,735.6416625976562
1495693177.919236,759999,870.4745483398438
1495694399.692525,779999,892.6578979492188
1495695664.957577,799999,945.7307739257812
1495696914.538007,819999,911.8369750976562
1495698058.437508,839999,889.4141235351562
1495699313.440585,859999,887.4432983398438
1495700573.519715,879999,944.298095703125
1495701820.334711,899999,1006.2999877929688
1495703066.55154,919999,819.8482055664062
1495704318.120844,939999,935.1428833007812
1495705561.327647,959999,893.5132446289062
1495706813.148475,979999,963.6831665039062
1495708062.709112,999999,936.5
1495709317.360828,1019999,891.1043701171875
1495710572.3204,1039999,974.12841796875
1495711827.378957,1059999,934.7706298828125
1495713080.288088,1079999,984.6363525390625
1495714288.001937,1099999,1074.9791259765625
1495715499.243144,1119999,1128.0186767578125
1495716734.111466,1139999,1210.2432861328125
1495717992.17538,1159999,1085.4786376953125
1495719246.887311,1179999,1237.3814697265625
1495720505.927238,1199999,1096.5762939453125
1495721762.411103,1219999,1259.908203125
1495723023.85001,1239999,1093.5289306640625
1495724286.358419,1259999,1116.933837890625
1495725550.562476,1279999,1199.44140625
1495726816.673121,1299999,1174.1785888671875
1495728086.74289,1319999,1234.0
1495729359.893358,1339999,1195.6806640625
1495730633.731112,1359999,1227.072021484375
1495731909.254109,1379999,1155.8448486328125
1495733184.381519,1399999,1291.6153564453125
1495734462.023467,1419999,1330.873779296875
1495735740.382454,1439999,1338.9417724609375
1495737022.855172,1459999,1334.7757568359375
1495738305.565676,1479999,1364.8543701171875
1495739592.354674,1499999,1311.2322998046875
1495740884.224518,1519999,1342.5631103515625
1495742173.802313,1539999,1202.5093994140625
1495743463.530676,1559999,1274.8818359375
1495744752.057999,1579999,1342.989990234375
1495746055.530773,1599999,1330.379638671875
