Wall time,Step,Value
1495653546.061344,79999,0.0
1495655365.67756,99999,0.0
1495657558.590355,119999,0.0
1495660085.649341,139999,0.0
1495662953.770696,159999,0.0
1495665979.17482,179999,0.0
1495668981.030762,199999,0.0
1495671988.662324,219999,0.0
1495675002.185261,239999,0.0
1495678131.212262,259999,0.0
1495681271.433196,279999,0.0
1495684354.59252,299999,0.0
1495687421.285688,319999,0.0
1495690474.442194,339999,0.0
1495693519.045096,359999,0.0
1495696558.351792,379999,0.0
1495699594.275222,399999,0.0
1495702550.671463,419999,0.0
1495705475.651357,439999,0.0
1495708400.485284,459999,0.0
1495711321.807194,479999,0.0
1495714244.413956,499999,0.0
1495717163.790907,519999,0.0
1495720084.59829,539999,0.0
1495723002.659512,559999,0.0
1495725920.8666,579999,0.0
1495728840.008865,599999,0.0
1495731756.879068,619999,0.0
1495734674.799314,639999,0.0
1495737590.285913,659999,0.0
1495740505.257966,679999,0.0
1495743421.51173,699999,0.0
1495746250.435521,719999,0.0
1495749077.267163,739999,0.0
1495751898.669112,759999,0.0
1495754719.492964,779999,0.0
1495757541.300107,799999,0.0
1495760360.145279,819999,0.0
1495763178.867893,839999,0.0
1495766000.043375,859999,0.0
1495768819.775262,879999,0.0
1495771639.094301,899999,0.0
1495774523.216337,919999,0.0
1495777526.40706,939999,0.0
1495780529.985719,959999,0.0
1495783535.108286,979999,0.0
1495786536.000026,999999,0.0
1495789546.66215,1019999,0.0
1495792569.214416,1039999,0.0
1495795579.282304,1059999,0.0
1495798594.52056,1079999,0.0
1495801599.802009,1099999,0.0
1495804608.435864,1119999,0.0
1495807614.628425,1139999,0.0
1495810620.810317,1159999,0.0
1495813628.185301,1179999,0.0
1495816628.377201,1199999,0.0
1495819627.680348,1219999,0.0
1495822631.737222,1239999,0.0
1495825631.712949,1259999,0.0
1495828630.717691,1279999,0.0
1495831636.004493,1299999,0.0
1495834642.61217,1319999,0.0
1495837646.571197,1339999,0.0
1495840648.645948,1359999,0.0
1495843627.022219,1379999,0.0
