Wall time,Step,Value
1495647462.064209,39999,0.0
1495648864.66902,59999,0.0
1495650271.835903,79999,0.0
1495651668.657198,99999,0.0
1495653046.813797,119999,0.0
1495654409.982597,139999,0.0
1495655763.206584,159999,0.0
1495657117.628956,179999,0.0
1495658461.159594,199999,0.0
1495659794.344703,219999,0.0
1495661110.092003,239999,0.0
1495662408.638188,259999,0.0
1495663707.390589,279999,0.0
1495664996.97845,299999,0.0
1495666283.463166,319999,0.0
1495667581.090497,339999,0.0
1495668866.944343,359999,0.0
1495670154.11896,379999,0.0
1495671439.001633,399999,0.0
1495672712.26711,419999,0.0
1495673986.803842,439999,0.0
1495675258.267218,459999,0.0
1495676526.954569,479999,0.0
1495677804.823532,499999,0.0
1495679076.499379,519999,0.0
1495680345.796696,539999,0.0
1495681618.136431,559999,0.0
1495682880.917573,579999,0.0
1495684141.513678,599999,0.0
1495685412.439727,619999,0.0
1495686679.612152,639999,0.0
1495687952.911749,659999,0.0
1495689219.921562,679999,0.0
1495690484.713272,699999,0.0
1495691758.109154,719999,0.0
1495693024.610563,739999,0.0
1495694290.777306,759999,0.0
1495695567.120845,779999,0.0
1495696835.268722,799999,0.0
1495698105.733596,819999,0.0
1495699378.552433,839999,0.0
1495700646.662918,859999,0.0
1495701919.799511,879999,0.0
1495703188.197322,899999,0.0
1495704450.638362,919999,0.0
1495705722.761303,939999,0.0
1495706986.638495,959999,0.0
1495708250.66324,979999,0.0
1495709524.415359,999999,0.0
1495710790.137578,1019999,0.0
1495712059.717333,1039999,0.0
1495713337.606764,1059999,0.0
1495714608.783551,1079999,0.0
1495715888.757021,1099999,0.0
1495717166.273858,1119999,0.0
1495718441.009154,1139999,0.0
1495719724.978593,1159999,0.0
1495720995.032358,1179999,0.0
1495722265.236325,1199999,0.0
1495723545.715221,1219999,0.0
1495724817.003459,1239999,0.0
1495726091.962378,1259999,0.0
1495727371.59241,1279999,0.0
1495728644.670942,1299999,0.0
1495729928.567048,1319999,0.0
1495731189.427155,1339999,0.0
1495732420.405578,1359999,0.0
1495733666.55913,1379999,0.0
1495734899.833083,1399999,0.0
1495736157.849066,1419999,0.0
1495737442.849104,1439999,0.0
1495738723.392812,1459999,0.0
1495740020.810354,1479999,0.0
1495741324.596977,1499999,0.0
1495742622.292276,1519999,0.0
1495743930.953087,1539999,0.0
1495745234.569971,1559999,0.0
1495746538.273544,1579999,0.0
1495747851.808141,1599999,0.0
1495749157.630047,1619999,0.0
1495750471.122464,1639999,0.0
1495751788.426181,1659999,0.0
1495753100.13716,1679999,0.0
1495754418.839178,1699999,0.0
1495755730.921463,1719999,0.0
1495757043.103264,1739999,0.0
1495758362.530145,1759999,0.0
1495759674.53169,1779999,0.0
1495760990.156317,1799999,0.0
1495762307.610117,1819999,0.0
1495763623.17576,1839999,0.0
1495764945.178145,1859999,0.0
1495766258.58748,1879999,0.0
1495767572.633633,1899999,0.0
1495768895.722285,1919999,0.0
1495770210.358995,1939999,0.0
1495771534.69839,1959999,0.0
1495772857.316182,1979999,0.0
1495774179.078163,1999999,0.0
1495775507.98659,2019999,0.0
